pais,codigo,indicador,codigo_indicador,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Perú,PER,Subsidios y otras transferencias (% del gasto),GC.XPN.TRFT.ZS,46.60492153,48.51281788,49.98759029,47.95263109,45.65704252,43.17233873,44.04729312,45.5301335,45.70019479,
Perú,PER,Subsidios y otras transferencias (UMN a precios actuales),GC.XPN.TRFT.CN,34618443821,40454127314,45511620416,49414829645,53383818771,53669156972,54739645914,62703915403,65885850341,
Perú,PER,Gasto (% del PIB),GC.XPN.TOTL.GD.ZS,17.82233989,17.62788492,17.9177885,18.95835133,20.51142191,20.56758237,19.18802694,20.01770303,19.75542208,
Perú,PER,Gasto (UMN a precios actuales),GC.XPN.TOTL.CN,74280661107,83388533341,91045837874,1.03E+11,1.17E+11,1.24E+11,1.24E+11,1.38E+11,1.44E+11,
Perú,PER,Otro gasto (% de gasto),GC.XPN.OTHR.ZS,7.909030458,7.964811534,5.898136978,7.556763395,9.739958643,10.14329962,7.689534738,8.66140338,8.371232998,
Perú,PER,Otro gasto (UMN a precios actuales),GC.XPN.OTHR.CN,5874880112,6641739522,5370008231,7787188469,11388301964,12609517005,9556147018,11928449647,12068784543,
Perú,PER,Pago de intereses (% del gasto),GC.XPN.INTP.ZS,6.668707694,6.477433848,5.96592414,5.75634633,5.139637773,4.951523003,5.537761476,5.643875288,6.333137739,
Perú,PER,Pago de intereses (% de la recaudación),GC.XPN.INTP.RV.ZS,5.828189708,5.449814831,4.948068349,5.045083596,4.816217306,5.106365176,5.742680484,6.25417597,6.555142451,
Perú,PER,Pago de intereses (UMN a precios actuales),GC.XPN.INTP.CN,4953560162,5401437084,5431725621,5931872075,6009445121,6155424356,6882037031,7772722183,9130467983,
Perú,PER,Gasto en bienes y servicios (% del gasto),GC.XPN.GSRV.ZS,21.27587314,19.91776958,20.36596291,20.28856569,20.56562004,23.15672181,22.32462475,20.52899181,19.76654319,
Perú,PER,Gasto en bienes y servicios (UMN a precios actuales),GC.XPN.GSRV.CN,15803859223,16609135931,18542361574,20907216032,24046045747,28786991269,27743862728,28272444358,28497373209,
Perú,PER,Compensación de empleados (% del gasto),GC.XPN.COMP.ZS,17.54146718,17.12716715,17.78238568,18.4456935,18.89774102,18.57611684,20.40078592,19.63559602,19.82889128,
Perú,PER,Compensación de empleados (UMN a precios actuales),GC.XPN.COMP.CN,13029917789,14282093490,16190122032,19008149944,22095902977,23092669057,25353017601,27042063295,28587260288,
Perú,PER,"Impuestos sobre la renta, las utilidades y las ganancias de capital (% del total de impuestos)",GC.TAX.YPKG.ZS,40.02612054,44.51630905,44.33699663,40.87701181,42.13038897,38.53036643,41.67389855,40.55187026,39.80023025,
Perú,PER,"Impuestos sobre la renta, las utilidades y las ganancias de capital (% de la recaudación)",GC.TAX.YPKG.RV.ZS,30.35741836,33.9291181,33.95868642,31.05396484,32.18352464,28.82382658,31.05283419,29.57455758,29.86504295,
Perú,PER,"Impuestos sobre la renta, las utilidades y las ganancias de capital (UMN a precios actuales)",GC.TAX.YPKG.CN,25801716449,33627930935,37278035400,36512407243,40157059544,34745435952,37213763753,36755412836,41598152976,
Perú,PER,Recaudación impositiva (% del PIB),GC.TAX.TOTL.GD.ZS,15.46657176,15.96889515,16.5466871,16.43300669,16.72092668,14.91965132,13.78754764,13.17434165,14.32190115,
Perú,PER,Recaudación impositiva (UMN a precios actuales),GC.TAX.TOTL.CN,64462196432,75540698795,84078846642,89322593860,95316137648,90176759710,89297534068,90638021382,1.05E+11,
Perú,PER,Otros impuestos (% de recaudación),GC.TAX.OTHR.RV.ZS,4.300941932,4.744195967,6.172416642,7.599132256,6.758197632,6.644844071,6.735527146,6.847813686,7.410820787,
Perú,PER,Otros impuestos (UMN a precios actuales),GC.TAX.OTHR.CN,3655504657,4702081965,6775749898,8934853024,8432555095,8009970620,8071865982,8510498201,10322317543,
Perú,PER,Impuestos al comercio internacional (% de la recaudación),GC.TAX.INTT.RV.ZS,2.121274147,1.392711217,1.390142415,1.450884308,1.434422618,1.472103351,1.339914469,1.164770261,1.04425764,
Perú,PER,Impuestos al comercio internacional (UMN a precios actuales),GC.TAX.INTT.CN,1802937041,1380348186,1526024225,1705910307,1789803794,1774534430,1605755539,1447582493,1454516210,
Perú,PER,Aduana y otros impuestos a las importaciones (% de la recaudación impositiva),GC.TAX.IMPT.ZS,2.796890489,1.827290729,1.814991863,1.909830686,1.877755266,1.967840091,1.798208154,1.597102928,1.391650251,
Perú,PER,Aduana y otros impuestos a las importaciones (UMN a precios actuales),GC.TAX.IMPT.CN,1802937041,1380348186,1526024225,1705910307,1789803794,1774534430,1605755539,1447582493,1454516210,
Perú,PER,Impuestos sobre bienes y servicios (% del valor agregado de industria y servicios),GC.TAX.GSRV.VA.ZS,9.40351882,8.911578404,8.949143678,9.194710143,9.374080926,8.950198664,7.715399231,7.491217292,8.231458501,
Perú,PER,Impuestos sobre bienes y servicios (% de la recaudación),GC.TAX.GSRV.RV.ZS,39.06438429,36.15125064,35.07096646,35.86528216,36.01414114,37.86730402,35.38559325,35.3430523,36.71724088,
Perú,PER,Impuestos sobre bienes y servicios (UMN a precios actuales),GC.TAX.GSRV.CN,33202038285,35830337709,38499037118,42169423286,44936719215,45646818707,42406148795,43924527853,51142380927,
Perú,PER,"Recaudación, excluidas las donaciones (% del PIB)",GC.REV.XGRT.GD.ZS,20.28603876,20.80256177,21.51329658,21.54920409,21.82969073,19.68422156,18.27551479,17.8292302,19.01681584,
Perú,PER,"Recaudación, excluidas las donaciones (UMN a precios actuales)",GC.REV.XGRT.CN,84548963791,98406310416,1.09E+11,1.17E+11,1.24E+11,1.19E+11,1.18E+11,1.23E+11,1.39E+11,
Perú,PER,Contribuciones sociales (% de la recaudación),GC.REV.SOCL.ZS,9.37333589,9.15221113,9.36534789,9.775168853,10.02835927,11.50866846,12.08834061,11.8574938,11.66404429,
Perú,PER,Contribuciones sociales (UMN a precios actuales),GC.REV.SOCL.CN,7966690445,9070967389,10280779587,11493377669,12512906057,13873026250,14486685782,14736554508,16246509322,
Perú,PER,Donaciones y otros ingresos (% de ingresos),GC.REV.GOTR.ZS,14.78264537,14.63051295,14.04244017,14.25556759,13.58135469,13.68325352,13.39779034,15.21231238,13.29859345,
Perú,PER,Donaciones y otros ingresos (UMN a precios actuales),GC.REV.GOTR.CN,12564231244,14500638585,15415042130,16761308642,16946163455,16494361273,16055932327,18905940362,18523225483,
Perú,PER,Capacidad de financiamiento neto (+)/necesidad de financiamiento neto (-) (% del PIB),GC.NLD.TOTL.GD.ZS,0.504151295,1.309123993,2.043758462,1.054745977,-0.311579572,-2.409672464,-1.766434731,-3.418636892,-2.230006137,
Perú,PER,Capacidad de financiamiento neto (+)/necesidad de financiamiento neto (-) (UMN actual),GC.NLD.TOTL.CN,2101221931,6192797959,10384970310,5733135044,-1776131307,-14564445921,-11440632495,-23519845765,-16273982687,
Perú,PER,"Contracción neta de pasivos, total (% del PIB)",GC.LBL.TOTL.GD.ZS,-1.152220518,0.236652557,0.478190803,-1.104685964,-0.937214144,1.242867368,-0.934440882,-1.720056711,-1.10886366,
Perú,PER,"Contracción neta de pasivos, total (UMN actual)",GC.LBL.TOTL.CN,-4802270762,1119482554,2429835707,-6004586839,-5342504877,7512089230,-6052074572,-11833800967,-8092187597,
Perú,PER,Adquisición neta de activos financieros (% del PIB),GC.AST.TOTL.GD.ZS,-0.648069223,1.54577655,2.521949264,-0.049939987,-1.248793715,-1.166803928,-2.700875613,-5.138693603,-3.338869797,
Perú,PER,Adquisición neta de activos financieros (UMN actual),GC.AST.TOTL.CN,-2701048831,7312280513,12814806017,-271451794.7,-7118636184,-7052349632,-17492707067,-35353646732,-24366170284,
Perú,PER,Gasto en investigación y desarrollo (% del PIB),GB.XPD.RSDV.GD.ZS,,0.08282,0.0553,0.08174,0.10794,0.11705,0.12007,0.12101,0.12704,
Perú,PER,Crédito interno al sector privado (% del PIB),FS.AST.PRVT.GD.ZS,25.36735493,27.14395836,34.04374682,37.71992918,40.89962682,43.86793145,42.80902535,42.41461431,44.01025619,
Perú,PER,Crédito interno proporcionado por el sector financiero (% del PIB),FS.AST.DOMS.GD.ZS,22.13135829,22.61766623,22.03557827,25.99490129,29.77966061,33.15383433,32.66094054,35.01100291,37.78463143,
Perú,PER,"Créditos al gobierno central, etc. (% del PIB)",FS.AST.CGOV.GD.ZS,-6.842393037,-8.420682928,-12.44145689,-12.375468,-11.99530253,-11.59198699,-11.08737955,-8.384667005,-7.064048098,
Perú,PER,Índice de precios mayoristas (2010 = 100),FP.WPI.TOTL,100,106.3378617,108.2208015,108.6328642,110.6241981,112.5844958,114.4868776,115.6540162,117.5665992,
Perú,PER,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.528320597,3.369310953,3.655709068,2.806716509,3.244963042,3.549288049,3.592113241,2.80283917,1.317647659,2.137153426
Perú,PER,Índice de precios al consumidor (2010 = 100),FP.CPI.TOTL,100,103.369311,107.1481922,110.1555382,113.7300447,117.7666516,121.9969631,125.4163418,127.0688873,129.7845443
Perú,PER,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,21.05465528,11.73601877,15.01502287,16.47898483,6.265150578,13.38706742,2.756137112,9.330913989,5.433274431,
Perú,PER,Relación entre masa monetaria y reservas totales,FM.LBL.BMNY.IR.ZS,1.293263067,1.339912879,1.226857206,1.36085765,1.447513017,1.485477844,1.435366145,1.573087226,1.740457876,
Perú,PER,Masa monetaria (% del PIB),FM.LBL.BMNY.GD.ZS,38.75943736,38.15711815,40.85644495,44.48765853,45.07841228,48.20613085,46.22677087,47.57814236,47.29104155,
Perú,PER,Masa monetaria (moneda local actual),FM.LBL.BMNY.CN,1.62E+11,1.81E+11,2.08E+11,2.42E+11,2.57E+11,2.91E+11,2.99E+11,3.27E+11,3.45E+11,
Perú,PER,Créditos al sector privado (crecimiento anual como % de la masa monetaria),FM.AST.PRVT.ZG.M3,12.65683237,16.53589778,11.16240736,15.4342241,11.62693144,12.45309713,4.158199539,4.858956847,8.97164087,
Perú,PER,Activos exteriores netos (UMN a precios actuales),FM.AST.NFRG.CN,1.05E+11,1.09E+11,1.29E+11,1.49E+11,1.49E+11,1.69E+11,1.73E+11,1.75E+11,1.70E+11,
Perú,PER,Crédito interno neto (UMN a precios actuales),FM.AST.DOMS.CN,92239960356,1.07E+11,1.12E+11,1.41E+11,1.70E+11,2.00E+11,2.12E+11,2.41E+11,2.76E+11,
Perú,PER,Créditos a otros sectores de la economía nacional (crecimiento anual como % de la masa monetaria),FM.AST.DOMO.ZG.M3,12.26590461,16.62905844,10.96396688,16.07671278,12.22832822,12.57619966,4.4250137,5.08141913,8.778880383,
Perú,PER,Créditos al gobierno central (crecimiento anual como % de la masa monetaria),FM.AST.CGOV.ZG.M3,-5.883734697,-7.496708935,-8.206676652,-1.950200564,-0.459252784,-0.655995474,-0.599104859,4.717438637,1.873957854,
Perú,PER,Total de reservas menos oro (US$ a precios actuales),FI.RES.XGLD.CD,42647902947,47206303335,62300316447,64423239578,61185270459,60413121544,60523665887,62373896616,58904354233,
Perú,PER,Total de reservas en meses de importaciones,FI.RES.TOTL.MO,11.3343555,10.18939776,12.39768163,12.54675581,12.54772661,13.62267108,13.89501902,12.69938278,11.09281156,
Perú,PER,Total de reservas (% del total de la deuda externa),FI.RES.TOTL.DT.ZS,104.8890392,108.6666012,104.1030508,103.4934416,92.08292832,91.6798668,88.78039223,94.46541801,90.45811346,
Perú,PER,"Total de reservas (incluye oro, US$ a precios actuales)",FI.RES.TOTL.CD,44214813973,48913127084,64155414239,65766067276,62529770421,61594854512,61801163820,63819289817,60333192024,
Perú,PER,Relación entre reservas líquidas y activos bancarios (%),FD.RES.LIQU.AS.ZS,47.22717598,36.44900678,42.5360669,38.98260017,34.2903887,41.18878866,35.62082821,33.31170449,25.50575767,
Perú,PER,Crédito interno al sector privado otorgado por los bancos (% del PIB),FD.AST.PRVT.GD.ZS,30.26168495,32.30922556,34.04374502,37.71992749,40.89562852,43.86549798,42.8088058,42.41250233,44.00894286,
Perú,PER,Depositantes de bancos comerciales (por cada 1.000 adultos),FB.CBK.DPTR.P3,421.953,475.5033,543.0783,617.7518,706.2437,769.7681,846.79,879.0001,926.8585,
Perú,PER,Prestatarios de bancos comerciales (por cada 1.000 adultos),FB.CBK.BRWR.P3,121.5745,132.8741,147.5806,157.7312,161.5882,157.7941,153.9593,150.5167,151.1977,
Perú,PER,Sucursales de bancos comerciales (por cada 100.000 adultos),FB.CBK.BRCH.P5,6.866738,7.124404,7.753898,7.922934,8.240826,8.370226,8.179423,7.721213,7.358045,
Perú,PER,Relación entre capital bancario y activos (%),FB.BNK.CAPA.ZS,9.979651033,10.5603274,10.41554983,10.14693313,10.66862564,10.08672692,11.41751086,12.07586203,12.46480131,
Perú,PER,Cajeros automáticos (por cada 100.000 adultos),FB.ATM.TOTL.P5,26.85733,31.43403,38.80277,41.76438,56.57066,122.7815,111.5441,109.0167,114.6629,
Perú,PER,Préstamos no productivos del Banco y total de préstamos brutos (%),FB.AST.NPER.ZS,3.027006014,2.892750584,3.233320918,3.502943318,3.953458961,3.925485924,4.292316547,4.695025165,3.271049635,
Perú,PER,Población en aglomerados urbanos > 1 millón (% de la población total),EN.URB.MCTY.TL.ZS,30.72846622,31.06719931,31.40634623,31.72329927,31.99450362,32.20380907,32.34184392,32.42075026,32.48155256,
Perú,PER,Población en aglomerados urbanos de más de 1 millón de personas,EN.URB.MCTY,8919759,9091604,9267004,9445291,9627261,9812737,10002049,10194477,10390607,
Perú,PER,Población de la ciudad con más habitantes (% de la población urbana),EN.URB.LCTY.UR.ZS,40.20471876,40.54870153,40.89155104,41.20497612,41.45815671,41.63011578,41.71042167,41.71480927,41.69272611,
Perú,PER,Población de la ciudad con más habitantes,EN.URB.LCTY,8919759,9091604,9267004,9445291,9627261,9812737,10002049,10194477,10390607,
Perú,PER,Densidad de población (personas por kilómetro),EN.POP.DNST,22.67787031,22.86274844,23.05217813,23.26092734,23.50809297,23.80526094,24.1609625,24.56585703,24.99160625,
Perú,PER,"Contaminación del aire por PM2,5, población expuesta a niveles que exceden el valor indicativo de la Organización Mundial de la Salud (OMS) (% del total)",EN.ATM.PM25.MC.ZS,100,100,100,99.99976584,99.99952668,99.97338889,99.96870207,99.96292629,,
Perú,PER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,99.79064371,99.60294968,99.58494095,99.37799784,98.87431529,98.13614012,97.55894342,97.19435969,,
Perú,PER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,73.37084143,72.25272854,66.07337718,60.7936294,50.02140261,42.99705352,39.38408081,39.22845465,,
Perú,PER,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,25.97791065,26.07890416,24.76264699,22.24191579,15.37429118,11.74094104,11.59920076,11.72132797,,
Perú,PER,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,31.50257401,31.57116569,30.49445583,29.74308641,27.5826726,26.03726793,25.54274604,24.78672805,,
Perú,PER,Acceso a la electricidad (% de población),EG.ELC.ACCS.ZS,88.123061,89.707491,91.099508,92.135365,92.919989,93.852179,94.2,94.8,95.2,
Perú,PER,"Acceso a la electricidad, sector urbano (% de la población urbana)",EG.ELC.ACCS.UR.ZS,98.142493,98.376636,98.629566,98.779725,98.880892,98.874896,98.9,98.9,99,
Perú,PER,"Acceso a la electricidad, sector rural (% de la población rural)",EG.ELC.ACCS.RU.ZS,55.63323695,61.30207069,66.16682458,69.90501228,72.7675034,76.69268862,77.97484069,80.49784463,81.7999811,
Perú,PER,Servicio de la deuda multilateral (% del servicio de la deuda pública y con garantía pública),DT.TDS.MLAT.PG.ZS,46.31622865,41.18531588,41.9336123,62.76711492,26.48053812,30.90320963,35.48828842,71.33516269,46.03329596,
Perú,PER,"PGP, multilateral (TSD, US$)",DT.TDS.MLAT.CD,2123869299,779626757,971610436.7,2382870198,499702015.9,530811160.1,658703844.1,3363112172,1030850052,
Perú,PER,"Servicio de la deuda pública y con garantía pública (% de exportaciones de bienes, servicios e ingresos primarios)",DT.TDS.DPPG.XP.ZS,11.40097032,3.709512173,4.396623725,7.720174554,4.071964715,4.14883771,4.185939486,8.723011837,3.853123305,
Perú,PER,Servicio de la deuda pública y con garantía pública (% del INB),DT.TDS.DPPG.GN.ZS,3.354661977,1.189926282,1.283551455,1.989604246,0.98438642,0.937042952,1.009095769,2.342047373,1.060624117,
Perú,PER,"Servicio de la deuda externa, pública y con garantía pública (PGP) (TSD, US$ a precios corrientes)",DT.TDS.DPPG.CD,4585583414,1892972630,2317020604,3796367256,1887053857,1717657054,1856116126,4714522328,2239357471,
Perú,PER,"Servicio de la deuda (PPG y FMI únicamente, % de exportaciones de bienes, servicios e ingresos primario)",DT.TDS.DPPF.XP.ZS,11.40819229,3.711399804,4.39701087,7.722163533,4.072776868,4.14965383,4.187305894,8.722960312,3.853855679,
Perú,PER,"Recompras y cargos del FMI (TSD, US$ a precios actuales)",DT.TDS.DIMF.CD,3005611.6,1028680.1,279496.6,1209508.1,463397.7,428132.2,715880.1,452076.7,815633.3,
Perú,PER,Total del servicio de la deuda (% del PIB),DT.TDS.DECT.GN.ZS,4.890612432,2.525812083,3.630643465,3.921892496,2.874634739,3.009907289,4.237960453,5.506408921,3.35492291,
Perú,PER,"Total del servicio de la deuda (% de exportaciones de bienes, servicios e ingreso)",DT.TDS.DECT.EX.ZS,16.62060199,7.873770997,12.43584996,15.21702093,11.89052521,13.32592157,17.57890153,20.50666509,12.18592053,
Perú,PER,"Servicio de la deuda externa, total (TSD, US$ a precios corrientes)",DT.TDS.DECT.CD,6685118025,4018142310,6553906100,7483369764,5510631255,5517344186,7795243006,11084356404,7083444139,
Perú,PER,AOD neta recibida (% de los gastos del gobierno central),DT.ODA.ODAT.XP.ZS,-1.1367618,1.95098991,1.116968192,0.953498356,0.797139625,0.857694772,0.869611411,-0.012358306,1.006567279,
Perú,PER,ODA neta recibida per cápita (US$ a precios actuales),DT.ODA.ODAT.PC.ZS,-10.29672631,20.18567358,13.06682373,12.21401768,10.91047095,10.98857634,10.35373734,-0.166007839,13.80275954,
Perú,PER,AOD neta recibida (% de las importaciones de bienes y servicios),DT.ODA.ODAT.MP.ZS,-0.638497481,1.025471263,0.620894609,0.578154441,0.548994298,0.617107659,0.599932777,-0.008656053,0.676509887,
Perú,PER,AOD neta recibida (US$ constantes de 2014),DT.ODA.ODAT.KD,-165289993.3,528460022,372290008.5,340730011,308179992.7,340839996.3,331589996.3,-5219999.79,421660003.7,
Perú,PER,Ayuda Oficial al Desarrollo (ODA) neta recibida (% del INB),DT.ODA.ODAT.GN.ZS,-0.218658102,0.371327724,0.213587266,0.190587327,0.171258519,0.182661654,0.174079883,-0.002593155,0.20912605,
Perú,PER,AOD neta recibida (% de formación bruta de capital),DT.ODA.ODAT.GI.ZS,-0.852665031,1.421098401,0.813360726,0.706836173,0.662871454,0.725802299,0.757726248,-0.011944145,0.933495476,
Perú,PER,Ayuda oficial neta para el desarrollo recibida (US$ a precios actuales),DT.ODA.ODAT.CD,-298890014.6,590719970.7,385559997.6,363660003.7,328299987.8,334829986.6,320200012.2,-5219999.79,441540008.5,
Perú,PER,Asistencia oficial para el desarrollo (AOD) neta y ayuda oficial neta recibidas (US$ constantes de 2013),DT.ODA.ALLD.KD,-165289993.3,528460022,372290008.5,340730011,308179992.7,340839996.3,331589996.3,-5219999.79,421660003.7,
Perú,PER,Ayuda oficial neta para el desarrollo y oficial neta recibidas (US$ a precios actuales),DT.ODA.ALLD.CD,-298890014.6,590719970.7,385559997.6,363660003.7,328299987.8,334829986.6,320200012.2,-5219999.79,441540008.5,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, FPNU (US$ a precios actuales)",DT.NFL.UNFP.CD,2220000.029,1840000.033,2004669.905,1897531.033,1661913.633,1367958.188,736252.3079,955929.8158,1043190.002,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, PNUD (US$ a precios actuales)",DT.NFL.UNDP.CD,829999.9833,439999.9976,636096.6563,691143.9896,637678.206,381322.1455,665256.0234,652262.5685,349356.4427,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, UNICEF (US$ a precios actuales)",DT.NFL.UNCF.CD,1149999.976,910000.0262,1001203.537,1201848.149,1195389.986,1280606.627,1376161.098,1065889.955,1028547.645,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, ONUSIDA (US$ a precios actuales)",DT.NFL.UNAI.CD,550000.0119,689999.9976,641508.8773,830592.5727,749292.5525,871442.0199,609219.4915,568599.999,104586.4969,
Perú,PER,"Bancos regionales de desarrollo, en condiciones no concesionarias (FLN, US$ a precios corrientes)",DT.NFL.RDBN.CD,-755482000,-42601000,-173428000,-1183259000,110825000,19391000,423812000,-1185496000,-69602000,
Perú,PER,"Flujos financieros netos, concesionario de bancos de desarrollo regional (BDR) (NFL, US$ a precios actuales)",DT.NFL.RDBC.CD,-1087000,-1087000,-1087000,-1087000,-1087000,-1087000,-1087000,-1087000,-1087000,
Perú,PER,"PGP, acreedores privados (FLN, US$ a precios actuales)",DT.NFL.PRVT.CD,1756557000,-9420000,580341000,-402155000,-388034000,3242471000,807789000,2150000000,-246527000,
Perú,PER,"PGP, otros acreedores privados (FLN, US$ a precios actuales)",DT.NFL.PROP.CD,-770000,-2573000,-770000,-770000,-385000,0,0,0,0,
Perú,PER,"PNG, bancos comerciales y otros acreedores (FLN, US$ a precios actuales)",DT.NFL.PNGC.CD,993054000,168040000,1147958000,-2087247000,1604673000,1793379000,2814394000,-4697526000,454516000,
Perú,PER,"PNG, bonos (FLN, US$ a precios actuales)",DT.NFL.PNGB.CD,0,978474000,2730025000,4895000000,3579000000,1478629000,-1375000000,2465000000,-830000000,
Perú,PER,"Préstamos de bancos comerciales y otros ( Deuda externa pública y con garantía pública: PPG + deuda externa privada sin garantía del estado: PNG) (Flujos netos de deuda:NFL, US$ a precios actuales)",DT.NFL.PCBO.CD,985566000,158620000,1140472000,-2089401000,1602904000,1791995000,2813702000,-4697526000,454516000,
Perú,PER,"PGP, bancos comerciales (FLN, US$ a precios actuales)",DT.NFL.PCBK.CD,-6718000,-6847000,-6716000,-1384000,-1384000,-1384000,-692000,0,0,
Perú,PER,"PGP, bonos (FLN, US$ a precios actuales)",DT.NFL.PBND.CD,1764045000,0,587828000,-400000000,-386265000,3243855000,808481000,2150000000,-246527000,
Perú,PER,"PGP, acreedores oficiales (FLN, US$ a precios actuales)",DT.NFL.OFFT.CD,-1384352315,120537844.6,-581559858.4,-2067338992,-183228171.9,715871862.9,189757269.9,-3308512938,-442097775,
Perú,PER,"IFC, privada no garantizada (FLN, US$ a precios actuales)",DT.NFL.NIFC.CD,11488808.11,-44446577.19,56826493.14,40260618,11840115,-165092939,2087816,-42551422,-210194488,
Perú,PER,"Flujos financieros netos, otros (NFL, US$ a precios actuales)",DT.NFL.MOTH.CD,109252425.8,373446589.2,74166712.8,-81752210.6,-154461668.5,-92973981,-3689539.3,-163621868.4,-406464646.6,
Perú,PER,"PGP, multilateral (FLN, US$ a precios corrientes)",DT.NFL.MLAT.CD,-528374000,97544000,-398164000,-1877132000,-27574000,801950000,314987000,-2866007000,-425879000,
Perú,PER,"Flujos financieros netos, AIF (NFL, US$ a precios actuales)",DT.NFL.MIDA.CD,0,0,0,0,0,0,0,0,0,
Perú,PER,"Flujos financieros netos, BIRF (NFL, US$ a precios actuales)",DT.NFL.MIBR.CD,118943000,-232215000,-297816000,-611034000,17150000,876620000,-104048000,-1515802000,51275000,
Perú,PER,"FMI, en condiciones no concesionarias (FLN, US$)",DT.NFL.IMFN.CD,0,0,0,0,0,0,0,0,0,
Perú,PER,"FMI, en condiciones concesionarias (FLN, US$ a precios actuales)",DT.NFL.IMFC.CD,0,0,0,0,0,0,0,0,0,
Perú,PER,"Flujos oficiales netos de organismos de las Naciones Unidas, Organización Internacional del Trabajo (OIT) (USD a precios actuales)",DT.NFL.ILOG.CD,,,487208.873,904851.675,426660.0013,844519.9728,480949.9979,459829.9861,962725.9374,
Perú,PER,"Flujos oficiales netos procedentes de organismos de las Naciones Unidas, FIDA (US$ a precios actuales)",DT.NFL.IFAD.CD,-730000.0191,-1519999.981,1840000.033,349999.994,-70000.0003,4529646.873,3417799.95,768209.9938,5209539.89,
Perú,PER,"Flujos oficiales netos de organismos de Naciones Unidas, OIEA (US$ a precios actuales)",DT.NFL.IAEA.CD,340000.0036,150000.006,300000.0119,270000.0107,720000.0286,150671.1096,556339.3831,437120.9443,406179.0109,
Perú,PER,"Flujos netos de la deuda externa, privada no garantizada (PNG) (FLN, US$ a precios actuales)",DT.NFL.DPNG.CD,993054000,1146514000,3877983000,2807753000,5183673000,3272008000,1439394000,-2232526000,-375484000,
Perú,PER,"Inversiones de cartera, bonos (PPG +PNG) (NFL, US$ a precios actuales)",DT.NFL.BOND.CD,1764045000,978474000,3317853000,4495000000,3192735000,4722484000,-566519000,4615000000,-1076527000,
Perú,PER,"Flujos financieros netos, bilateral (NFL, US$ a precios actuales)",DT.NFL.BLAT.CD,-855978741,22994255.4,-183395571.2,-190206781.3,-155654503.4,-86078156.1,-125230190.8,-442506069.5,-16219128.4,
Perú,PER,"Préstamos del BIRF y créditos de la AIF (DOD, US$ a precios actuales)",DT.DOD.MWBG.CD,2965061000,2732842000,2435028000,1823883000,1837889000,2714066000,2610014000,1093459000,1144560000,
Perú,PER,"PGP, AIF (DPD, US$ a precios actuales)",DT.DOD.MIDA.CD,0,0,0,0,0,0,0,0,0,
Perú,PER,"PGP, BIRF (DPD, US$ a precios actuales)",DT.DOD.MIBR.CD,2965061000,2732842000,2435028000,1823883000,1837889000,2714066000,2610014000,1093459000,1144560000,
Perú,PER,Deuda a corto plazo (% del total de la deuda externa),DT.DOD.DSTC.ZS,15.1655,14.0517,14.5082,10.15,10.2759,10.5302,11.1541,12.87,14.9905,
Perú,PER,"Deuda a corto plazo (% de las exportaciones de bienes, servicios e ingresos primario)",DT.DOD.DSTC.XP.ZS,15.89432187,12.3946137,16.96576733,13.11638954,15.05736992,17.08828621,17.51073712,16.08749636,17.20347958,
Perú,PER,Deuda a corto plazo (% del total de reservas),DT.DOD.DSTC.IR.ZS,14.45862467,12.93108901,13.936406,9.807391968,11.15944446,11.48587501,12.56376987,13.62409708,16.57183163,
Perú,PER,"Deuda externa acumulada, a corto plazo (DOD, US$ a precios actuales)",DT.DOD.DSTC.CD,6392854000,6325000000,8940959000,6449936000,6977975000,7074708000,7764556000,8694802000,9998315000,
Perú,PER,"Deuda externa acumulada, pública y con garantía pública (PPG)  (DOD, US$ a precios actuales)",DT.DOD.DPPG.CD,20008817952,20142466710,19965802085,17218853363,15903392632,19409385019,19731956490,18932651295,18073007345,
Perú,PER,"Deuda externa acumulada, privada sin garantía (PNG) (DOD, US$ a precios actuales)",DT.DOD.DPNG.CD,14812968000,17608290000,31782716000,38938096000,44140945000,39855472000,41294866000,39062340000,37777824000,
Perú,PER,"Deuda externa acumulada, a largo plazo (deuda desembolsada y pendiente :DOD, US$ a precios actuales)",DT.DOD.DLXF.CD,34821785952,37750756710,51748518085,56156949363,60044337632,59264857019,61026822490,57994991295,55850831345,
Perú,PER,"Uso de créditos del FMI (DOD, US$ a precios actuales)",DT.DOD.DIMF.CD,939253621.5,936350530.5,937356854.1,939235324.7,883619077.3,845147026.9,819897456.7,868569499.9,848234042.4,
